(121777, 115661, 123928, 110751, 114107, 100321, 76864, 68847, 100955, 122145)
(115661, 123928, 110751, 114107, 100321, 76864, 68847, 100955, 122145, 116416)
(123928, 110751, 114107, 100321, 76864, 68847, 100955, 122145, 116416, 123375)
(110751, 114107, 100321, 76864, 68847, 100955, 122145, 116416, 123375, 117851)
(114107, 100321, 76864, 68847, 100955, 122145, 116416, 123375, 117851, 122145)
(100321, 76864, 68847, 100955, 122145, 116416, 123375, 117851, 122145, 116416)
(76864, 68847, 100955, 122145, 116416, 123375, 117851, 122145, 116416, 123375)
(68847, 100955, 122145, 116416, 123375, 117851, 122145, 116416, 123375, 117851)
(100955, 122145, 116416, 123375, 117851, 122145, 116416, 123375, 117851, 122145)
(122145, 116416, 123375, 117851, 122145, 116416, 123375, 117851, 122145, 116416)
(116416, 123375, 117851, 122145, 116416, 123375, 117851, 122145, 116416, 123343)
(123375, 117851, 122145, 116416, 123375, 117851, 122145, 116416, 123343, 117744)
(117851, 122145, 116416, 123375, 117851, 122145, 116416, 123343, 117744, 121949)
(122145, 116416, 123375, 117851, 122145, 116416, 123343, 117744, 121949, 116003)
(116416, 123375, 117851, 122145, 116416, 123343, 117744, 121949, 116003, 122572)
(123375, 117851, 122145, 116416, 123343, 117744, 121949, 116003, 122572, 116225)
(117851, 122145, 116416, 123343, 117744, 121949, 116003, 122572, 116225, 118911)
(122145, 116416, 123343, 117744, 121949, 116003, 122572, 116225, 118911, 109943)
(116416, 123343, 117744, 121949, 116003, 122572, 116225, 118911, 109943, 110401)
(123343, 117744, 121949, 116003, 122572, 116225, 118911, 109943, 110401, 91830)
(117744, 121949, 116003, 122572, 116225, 118911, 109943, 110401, 91830, 102885)
(121949, 116003, 122572, 116225, 118911, 109943, 110401, 91830, 102885, 121885)
(116003, 122572, 116225, 118911, 109943, 110401, 91830, 102885, 121885, 115844)
(122572, 116225, 118911, 109943, 110401, 91830, 102885, 121885, 115844, 124293)
(116225, 118911, 109943, 110401, 91830, 102885, 121885, 115844, 124293, 111448)
(118911, 109943, 110401, 91830, 102885, 121885, 115844, 124293, 111448, 115455)
(109943, 110401, 91830, 102885, 121885, 115844, 124293, 111448, 115455, 102992)
(110401, 91830, 102885, 121885, 115844, 124293, 111448, 115455, 102992, 82118)
(91830, 102885, 121885, 115844, 124293, 111448, 115455, 102992, 82118, 79369)
(102885, 121885, 115844, 124293, 111448, 115455, 102992, 82118, 79369, 105584)
(121885, 115844, 124293, 111448, 115455, 102992, 82118, 79369, 105584, 87390)
(115844, 124293, 111448, 115455, 102992, 82118, 79369, 105584, 87390, 89909)
(124293, 111448, 115455, 102992, 82118, 79369, 105584, 87390, 89909, 104080)
(111448, 115455, 102992, 82118, 79369, 105584, 87390, 89909, 104080, 80285)
(115455, 102992, 82118, 79369, 105584, 87390, 89909, 104080, 80285, 80792)
(102992, 82118, 79369, 105584, 87390, 89909, 104080, 80285, 80792, 80814)
(82118, 79369, 105584, 87390, 89909, 104080, 80285, 80792, 80814, 77781)
(79369, 105584, 87390, 89909, 104080, 80285, 80792, 80814, 77781, 116688)
(105584, 87390, 89909, 104080, 80285, 80792, 80814, 77781, 116688, 105501)
(87390, 89909, 104080, 80285, 80792, 80814, 77781, 116688, 105501, 114840)
(89909, 104080, 80285, 80792, 80814, 77781, 116688, 105501, 114840, 100782)
(104080, 80285, 80792, 80814, 77781, 116688, 105501, 114840, 100782, 77781)
(80285, 80792, 80814, 77781, 116688, 105501, 114840, 100782, 77781, 116673)
(80792, 80814, 77781, 116688, 105501, 114840, 100782, 77781, 116673, 105471)
(80814, 77781, 116688, 105501, 114840, 100782, 77781, 116673, 105471, 114807)
(77781, 116688, 105501, 114840, 100782, 77781, 116673, 105471, 114807, 100715)
(116688, 105501, 114840, 100782, 77781, 116673, 105471, 114807, 100715, 77631)
(105501, 114840, 100782, 77781, 116673, 105471, 114807, 100715, 77631, 116484)
(114840, 100782, 77781, 116673, 105471, 114807, 100715, 77631, 116484, 105089)
(100782, 77781, 116673, 105471, 114807, 100715, 77631, 116484, 105089, 114047)
(77781, 116673, 105471, 114807, 100715, 77631, 116484, 105089, 114047, 99166)
(116673, 105471, 114807, 100715, 77631, 116484, 105089, 114047, 99166, 74524)
(105471, 114807, 100715, 77631, 116484, 105089, 114047, 99166, 74524, 125621)
(114807, 100715, 77631, 116484, 105089, 114047, 99166, 74524, 125621, 123363)
(100715, 77631, 116484, 105089, 114047, 99166, 74524, 125621, 123363, 122947)
(77631, 116484, 105089, 114047, 99166, 74524, 125621, 123363, 122947, 117988)
(116484, 105089, 114047, 99166, 74524, 125621, 123363, 122947, 117988, 128581)
(105089, 114047, 99166, 74524, 125621, 123363, 122947, 117988, 128581, 120032)
(114047, 99166, 74524, 125621, 123363, 122947, 117988, 128581, 120032, 116286)
(99166, 74524, 125621, 123363, 122947, 117988, 128581, 120032, 116286, 104693)
(74524, 125621, 123363, 122947, 117988, 128581, 120032, 116286, 104693, 111207)
(125621, 123363, 122947, 117988, 128581, 120032, 116286, 104693, 111207, 124215)
(123363, 122947, 117988, 128581, 120032, 116286, 104693, 111207, 124215, 120564)
(122947, 117988, 128581, 120032, 116286, 104693, 111207, 124215, 120564, 117345)
(117988, 128581, 120032, 116286, 104693, 111207, 124215, 120564, 117345, 106815)
(128581, 120032, 116286, 104693, 111207, 124215, 120564, 117345, 106815, 117470)
(120032, 116286, 104693, 111207, 124215, 120564, 117345, 106815, 117470, 107036)
(116286, 104693, 111207, 124215, 120564, 117345, 106815, 117470, 107036, 126133)
(104693, 111207, 124215, 120564, 117345, 106815, 117470, 107036, 126133, 123363)
(111207, 124215, 120564, 117345, 106815, 117470, 107036, 126133, 123363, 122858)
(124215, 120564, 117345, 106815, 117470, 107036, 126133, 123363, 122858, 117794)
(120564, 117345, 106815, 117470, 107036, 126133, 123363, 122858, 117794, 128193)
(117345, 106815, 117470, 107036, 126133, 123363, 122858, 117794, 128193, 119248)
(106815, 117470, 107036, 126133, 123363, 122858, 117794, 128193, 119248, 114717)
(117470, 107036, 126133, 123363, 122858, 117794, 128193, 119248, 114717, 101513)
(107036, 126133, 123363, 122858, 117794, 128193, 119248, 114717, 101513, 104829)
(126133, 123363, 122858, 117794, 128193, 119248, 114717, 101513, 104829, 111480)
(123363, 122858, 117794, 128193, 119248, 114717, 101513, 104829, 111480, 95039)
(122858, 117794, 128193, 119248, 114717, 101513, 104829, 111480, 95039, 66256)
(117794, 128193, 119248, 114717, 101513, 104829, 111480, 95039, 66256, 95731)
(128193, 119248, 114717, 101513, 104829, 111480, 95039, 66256, 95731, 111615)
(119248, 114717, 101513, 104829, 111480, 95039, 66256, 95731, 111615, 95312)
(114717, 101513, 104829, 111480, 95039, 66256, 95731, 111615, 95312, 110804)
(101513, 104829, 111480, 95039, 66256, 95731, 111615, 95312, 110804, 93729)
(104829, 111480, 95039, 66256, 95731, 111615, 95312, 110804, 93729, 106645)
(111480, 95039, 66256, 95731, 111615, 95312, 110804, 93729, 106645, 103758)
(95039, 66256, 95731, 111615, 95312, 110804, 93729, 106645, 103758, 78570)
(66256, 95731, 111615, 95312, 110804, 93729, 106645, 103758, 78570, 76322)
(95731, 111615, 95312, 110804, 93729, 106645, 103758, 78570, 76322, 68801)
(111615, 95312, 110804, 93729, 106645, 103758, 78570, 76322, 68801, 52696)
(95312, 110804, 93729, 106645, 103758, 78570, 76322, 68801, 52696, 79918)
(110804, 93729, 106645, 103758, 78570, 76322, 68801, 52696, 79918, 75947)
(93729, 106645, 103758, 78570, 76322, 68801, 52696, 79918, 75947, 98742)
(106645, 103758, 78570, 76322, 68801, 52696, 79918, 75947, 98742, 73705)
(103758, 78570, 76322, 68801, 52696, 79918, 75947, 98742, 73705, 62497)
(78570, 76322, 68801, 52696, 79918, 75947, 98742, 73705, 62497, 88212)
(76322, 68801, 52696, 79918, 75947, 98742, 73705, 62497, 88212, 96677)
(68801, 52696, 79918, 75947, 98742, 73705, 62497, 88212, 96677, 113587)
(52696, 79918, 75947, 98742, 73705, 62497, 88212, 96677, 113587, 99308)
(79918, 75947, 98742, 73705, 62497, 88212, 96677, 113587, 99308, 110657)
(75947, 98742, 73705, 62497, 88212, 96677, 113587, 99308, 110657, 92415)
(98742, 73705, 62497, 88212, 96677, 113587, 99308, 110657, 92415, 104039)
(73705, 62497, 88212, 96677, 113587, 99308, 110657, 92415, 104039, 109908)
(62497, 88212, 96677, 113587, 99308, 110657, 92415, 104039, 109908, 91921)
(88212, 96677, 113587, 99308, 110657, 92415, 104039, 109908, 91921, 103071)
(96677, 113587, 99308, 110657, 92415, 104039, 109908, 91921, 103071, 122295)
(113587, 99308, 110657, 92415, 104039, 109908, 91921, 103071, 122295, 116715)
(99308, 110657, 92415, 104039, 109908, 91921, 103071, 122295, 116715, 126004)
(110657, 92415, 104039, 109908, 91921, 103071, 122295, 116715, 126004, 114917)
(92415, 104039, 109908, 91921, 103071, 122295, 116715, 126004, 114917, 122401)
(104039, 109908, 91921, 103071, 122295, 116715, 126004, 114917, 122401, 116928)
(109908, 91921, 103071, 122295, 116715, 126004, 114917, 122401, 116928, 126457)
(91921, 103071, 122295, 116715, 126004, 114917, 122401, 116928, 126457, 115823)
(103071, 122295, 116715, 126004, 114917, 122401, 116928, 126457, 115823, 124220)
(122295, 116715, 126004, 114917, 122401, 116928, 126457, 115823, 124220, 120565)
(116715, 126004, 114917, 122401, 116928, 126457, 115823, 124220, 120565, 117311)
(126004, 114917, 122401, 116928, 126457, 115823, 124220, 120565, 117311, 106700)
(114917, 122401, 116928, 126457, 115823, 124220, 120565, 117311, 106700, 117269)
(122401, 116928, 126457, 115823, 124220, 120565, 117311, 106700, 117269, 106624)
(116928, 126457, 115823, 124220, 120565, 117311, 106700, 117269, 106624, 124286)
(126457, 115823, 124220, 120565, 117311, 106700, 117269, 106624, 124286, 119627)
(115823, 124220, 120565, 117311, 106700, 117269, 106624, 124286, 119627, 115471)
(124220, 120565, 117311, 106700, 117269, 106624, 124286, 119627, 115471, 103067)
(120565, 117311, 106700, 117269, 106624, 124286, 119627, 115471, 103067, 109956)
(117311, 106700, 117269, 106624, 124286, 119627, 115471, 103067, 109956, 92037)
(106700, 117269, 106624, 124286, 119627, 115471, 103067, 109956, 92037, 97149)
(117269, 106624, 124286, 119627, 115471, 103067, 109956, 92037, 97149, 114551)
(106624, 124286, 119627, 115471, 103067, 109956, 92037, 97149, 114551, 101217)
(124286, 119627, 115471, 103067, 109956, 92037, 97149, 114551, 101217, 114495)
(119627, 115471, 103067, 109956, 92037, 97149, 114551, 101217, 114495, 100081)
(115471, 103067, 109956, 92037, 97149, 114551, 101217, 114495, 100081, 119391)
(103067, 109956, 92037, 97149, 114551, 101217, 114495, 100081, 119391, 114957)
(109956, 92037, 97149, 114551, 101217, 114495, 100081, 119391, 114957, 102035)
(92037, 97149, 114551, 101217, 114495, 100081, 119391, 114957, 102035, 124323)
(97149, 114551, 101217, 114495, 100081, 119391, 114957, 102035, 124323, 120724)
(114551, 101217, 114495, 100081, 119391, 114957, 102035, 124323, 120724, 123813)
(101217, 114495, 100081, 119391, 114957, 102035, 124323, 120724, 123813, 119705)
(114495, 100081, 119391, 114957, 102035, 124323, 120724, 123813, 119705, 121771)
(100081, 119391, 114957, 102035, 124323, 120724, 123813, 119705, 121771, 115594)
(119391, 114957, 102035, 124323, 120724, 123813, 119705, 121771, 115594, 113549)
(114957, 102035, 124323, 120724, 123813, 119705, 121771, 115594, 113549, 99181)
(102035, 124323, 120724, 123813, 119705, 121771, 115594, 113549, 99181, 117491)
(124323, 120724, 123813, 119705, 121771, 115594, 113549, 99181, 117491, 111160)
(120724, 123813, 119705, 121771, 115594, 113549, 99181, 117491, 111160, 94445)
(123813, 119705, 121771, 115594, 113549, 99181, 117491, 111160, 94445, 109112)
(119705, 121771, 115594, 113549, 99181, 117491, 111160, 94445, 109112, 90349)
(121771, 115594, 113549, 99181, 117491, 111160, 94445, 109112, 90349, 99887)
(115594, 113549, 99181, 117491, 111160, 94445, 109112, 90349, 99887, 75948)
(113549, 99181, 117491, 111160, 94445, 109112, 90349, 99887, 75948, 98773)
(99181, 117491, 111160, 94445, 109112, 90349, 99887, 75948, 98773, 73728)
(117491, 111160, 94445, 109112, 90349, 99887, 75948, 98773, 73728, 62590)
(111160, 94445, 109112, 90349, 99887, 75948, 98773, 73728, 62590, 99659)
(94445, 109112, 90349, 99887, 75948, 98773, 73728, 62590, 99659, 115471)
(109112, 90349, 99887, 75948, 98773, 73728, 62590, 99659, 115471, 103025)
(90349, 99887, 75948, 98773, 73728, 62590, 99659, 115471, 103025, 109919)
(99887, 75948, 98773, 73728, 62590, 99659, 115471, 103025, 109919, 91943)
(75948, 98773, 73728, 62590, 99659, 115471, 103025, 109919, 91943, 96980)
(98773, 73728, 62590, 99659, 115471, 103025, 109919, 91943, 96980, 114209)
(73728, 62590, 99659, 115471, 103025, 109919, 91943, 96980, 114209, 100543)
(62590, 99659, 115471, 103025, 109919, 91943, 96980, 114209, 100543, 113118)
(99659, 115471, 103025, 109919, 91943, 96980, 114209, 100543, 113118, 97308)
(115471, 103025, 109919, 91943, 96980, 114209, 100543, 113118, 97308, 113845)
(103025, 109919, 91943, 96980, 114209, 100543, 113118, 97308, 113845, 103907)
(109919, 91943, 96980, 114209, 100543, 113118, 97308, 113845, 103907, 122858)
(91943, 96980, 114209, 100543, 113118, 97308, 113845, 103907, 122858, 117794)
(96980, 114209, 100543, 113118, 97308, 113845, 103907, 122858, 117794, 128193)
(114209, 100543, 113118, 97308, 113845, 103907, 122858, 117794, 128193, 119248)
(100543, 113118, 97308, 113845, 103907, 122858, 117794, 128193, 119248, 114717)
(113118, 97308, 113845, 103907, 122858, 117794, 128193, 119248, 114717, 101513)
(97308, 113845, 103907, 122858, 117794, 128193, 119248, 114717, 101513, 104829)
(113845, 103907, 122858, 117794, 128193, 119248, 114717, 101513, 104829, 111480)
(103907, 122858, 117794, 128193, 119248, 114717, 101513, 104829, 111480, 95039)
(122858, 117794, 128193, 119248, 114717, 101513, 104829, 111480, 95039, 66256)
(117794, 128193, 119248, 114717, 101513, 104829, 111480, 95039, 66256, 95731)
(128193, 119248, 114717, 101513, 104829, 111480, 95039, 66256, 95731, 111615)
(119248, 114717, 101513, 104829, 111480, 95039, 66256, 95731, 111615, 95312)
(114717, 101513, 104829, 111480, 95039, 66256, 95731, 111615, 95312, 110804)
(101513, 104829, 111480, 95039, 66256, 95731, 111615, 95312, 110804, 93729)
(104829, 111480, 95039, 66256, 95731, 111615, 95312, 110804, 93729, 106645)
(111480, 95039, 66256, 95731, 111615, 95312, 110804, 93729, 106645, 103758)
(95039, 66256, 95731, 111615, 95312, 110804, 93729, 106645, 103758, 78570)
(66256, 95731, 111615, 95312, 110804, 93729, 106645, 103758, 78570, 76322)
(95731, 111615, 95312, 110804, 93729, 106645, 103758, 78570, 76322, 68801)
(111615, 95312, 110804, 93729, 106645, 103758, 78570, 76322, 68801, 52696)
(95312, 110804, 93729, 106645, 103758, 78570, 76322, 68801, 52696, 79918)
(110804, 93729, 106645, 103758, 78570, 76322, 68801, 52696, 79918, 75947)
(93729, 106645, 103758, 78570, 76322, 68801, 52696, 79918, 75947, 98742)
(106645, 103758, 78570, 76322, 68801, 52696, 79918, 75947, 98742, 73705)
(103758, 78570, 76322, 68801, 52696, 79918, 75947, 98742, 73705, 62497)
(78570, 76322, 68801, 52696, 79918, 75947, 98742, 73705, 62497, 88212)
(76322, 68801, 52696, 79918, 75947, 98742, 73705, 62497, 88212, 96677)
(68801, 52696, 79918, 75947, 98742, 73705, 62497, 88212, 96677, 113587)
(52696, 79918, 75947, 98742, 73705, 62497, 88212, 96677, 113587, 99308)
(79918, 75947, 98742, 73705, 62497, 88212, 96677, 113587, 99308, 110657)
(75947, 98742, 73705, 62497, 88212, 96677, 113587, 99308, 110657, 92415)
(98742, 73705, 62497, 88212, 96677, 113587, 99308, 110657, 92415, 104039)
(73705, 62497, 88212, 96677, 113587, 99308, 110657, 92415, 104039, 109908)
(62497, 88212, 96677, 113587, 99308, 110657, 92415, 104039, 109908, 91921)
(88212, 96677, 113587, 99308, 110657, 92415, 104039, 109908, 91921, 103071)
(96677, 113587, 99308, 110657, 92415, 104039, 109908, 91921, 103071, 122295)
(113587, 99308, 110657, 92415, 104039, 109908, 91921, 103071, 122295, 116715)
(99308, 110657, 92415, 104039, 109908, 91921, 103071, 122295, 116715, 126004)
(110657, 92415, 104039, 109908, 91921, 103071, 122295, 116715, 126004, 114917)
(92415, 104039, 109908, 91921, 103071, 122295, 116715, 126004, 114917, 122401)
(104039, 109908, 91921, 103071, 122295, 116715, 126004, 114917, 122401, 116928)
(109908, 91921, 103071, 122295, 116715, 126004, 114917, 122401, 116928, 126457)
(91921, 103071, 122295, 116715, 126004, 114917, 122401, 116928, 126457, 115823)
(103071, 122295, 116715, 126004, 114917, 122401, 116928, 126457, 115823, 124220)
(122295, 116715, 126004, 114917, 122401, 116928, 126457, 115823, 124220, 120565)
(116715, 126004, 114917, 122401, 116928, 126457, 115823, 124220, 120565, 117311)
(126004, 114917, 122401, 116928, 126457, 115823, 124220, 120565, 117311, 106700)
(114917, 122401, 116928, 126457, 115823, 124220, 120565, 117311, 106700, 117269)
(122401, 116928, 126457, 115823, 124220, 120565, 117311, 106700, 117269, 106624)
(116928, 126457, 115823, 124220, 120565, 117311, 106700, 117269, 106624, 124286)
(126457, 115823, 124220, 120565, 117311, 106700, 117269, 106624, 124286, 119627)
(115823, 124220, 120565, 117311, 106700, 117269, 106624, 124286, 119627, 115471)
(124220, 120565, 117311, 106700, 117269, 106624, 124286, 119627, 115471, 103067)
(120565, 117311, 106700, 117269, 106624, 124286, 119627, 115471, 103067, 109956)
(117311, 106700, 117269, 106624, 124286, 119627, 115471, 103067, 109956, 92037)
(106700, 117269, 106624, 124286, 119627, 115471, 103067, 109956, 92037, 97149)
(117269, 106624, 124286, 119627, 115471, 103067, 109956, 92037, 97149, 114551)
(106624, 124286, 119627, 115471, 103067, 109956, 92037, 97149, 114551, 101217)
(124286, 119627, 115471, 103067, 109956, 92037, 97149, 114551, 101217, 114495)
(119627, 115471, 103067, 109956, 92037, 97149, 114551, 101217, 114495, 100081)
(115471, 103067, 109956, 92037, 97149, 114551, 101217, 114495, 100081, 119391)
(103067, 109956, 92037, 97149, 114551, 101217, 114495, 100081, 119391, 114957)
(109956, 92037, 97149, 114551, 101217, 114495, 100081, 119391, 114957, 102035)
(92037, 97149, 114551, 101217, 114495, 100081, 119391, 114957, 102035, 124323)
(97149, 114551, 101217, 114495, 100081, 119391, 114957, 102035, 124323, 120724)
(114551, 101217, 114495, 100081, 119391, 114957, 102035, 124323, 120724, 123813)
(101217, 114495, 100081, 119391, 114957, 102035, 124323, 120724, 123813, 119705)
(114495, 100081, 119391, 114957, 102035, 124323, 120724, 123813, 119705, 121771)
(100081, 119391, 114957, 102035, 124323, 120724, 123813, 119705, 121771, 115594)
(119391, 114957, 102035, 124323, 120724, 123813, 119705, 121771, 115594, 113549)
(114957, 102035, 124323, 120724, 123813, 119705, 121771, 115594, 113549, 99181)
(102035, 124323, 120724, 123813, 119705, 121771, 115594, 113549, 99181, 117491)
(124323, 120724, 123813, 119705, 121771, 115594, 113549, 99181, 117491, 111160)
(120724, 123813, 119705, 121771, 115594, 113549, 99181, 117491, 111160, 94445)
(123813, 119705, 121771, 115594, 113549, 99181, 117491, 111160, 94445, 109112)
(119705, 121771, 115594, 113549, 99181, 117491, 111160, 94445, 109112, 90349)
(121771, 115594, 113549, 99181, 117491, 111160, 94445, 109112, 90349, 99887)
(115594, 113549, 99181, 117491, 111160, 94445, 109112, 90349, 99887, 75948)
(113549, 99181, 117491, 111160, 94445, 109112, 90349, 99887, 75948, 98773)
(99181, 117491, 111160, 94445, 109112, 90349, 99887, 75948, 98773, 73728)
(117491, 111160, 94445, 109112, 90349, 99887, 75948, 98773, 73728, 62590)
(111160, 94445, 109112, 90349, 99887, 75948, 98773, 73728, 62590, 99659)
(94445, 109112, 90349, 99887, 75948, 98773, 73728, 62590, 99659, 115471)
(109112, 90349, 99887, 75948, 98773, 73728, 62590, 99659, 115471, 103025)
(90349, 99887, 75948, 98773, 73728, 62590, 99659, 115471, 103025, 109919)
(99887, 75948, 98773, 73728, 62590, 99659, 115471, 103025, 109919, 91943)
(75948, 98773, 73728, 62590, 99659, 115471, 103025, 109919, 91943, 96980)
(98773, 73728, 62590, 99659, 115471, 103025, 109919, 91943, 96980, 114209)
(73728, 62590, 99659, 115471, 103025, 109919, 91943, 96980, 114209, 100543)
(62590, 99659, 115471, 103025, 109919, 91943, 96980, 114209, 100543, 113118)
(99659, 115471, 103025, 109919, 91943, 96980, 114209, 100543, 113118, 97308)
(115471, 103025, 109919, 91943, 96980, 114209, 100543, 113118, 97308, 113845)
(103025, 109919, 91943, 96980, 114209, 100543, 113118, 97308, 113845, 103907)
(109919, 91943, 96980, 114209, 100543, 113118, 97308, 113845, 103907, 122858)
(91943, 96980, 114209, 100543, 113118, 97308, 113845, 103907, 122858, 117794)
(96980, 114209, 100543, 113118, 97308, 113845, 103907, 122858, 117794, 128193)
(114209, 100543, 113118, 97308, 113845, 103907, 122858, 117794, 128193, 119248)
(100543, 113118, 97308, 113845, 103907, 122858, 117794, 128193, 119248, 114717)
(113118, 97308, 113845, 103907, 122858, 117794, 128193, 119248, 114717, 101513)
(97308, 113845, 103907, 122858, 117794, 128193, 119248, 114717, 101513, 104829)
(113845, 103907, 122858, 117794, 128193, 119248, 114717, 101513, 104829, 111480)
(103907, 122858, 117794, 128193, 119248, 114717, 101513, 104829, 111480, 95039)
(122858, 117794, 128193, 119248, 114717, 101513, 104829, 111480, 95039, 66256)
(117794, 128193, 119248, 114717, 101513, 104829, 111480, 95039, 66256, 95731)
(128193, 119248, 114717, 101513, 104829, 111480, 95039, 66256, 95731, 111615)
(119248, 114717, 101513, 104829, 111480, 95039, 66256, 95731, 111615, 95312)
(114717, 101513, 104829, 111480, 95039, 66256, 95731, 111615, 95312, 110804)
(101513, 104829, 111480, 95039, 66256, 95731, 111615, 95312, 110804, 93729)
(104829, 111480, 95039, 66256, 95731, 111615, 95312, 110804, 93729, 106645)
(111480, 95039, 66256, 95731, 111615, 95312, 110804, 93729, 106645, 103758)
(95039, 66256, 95731, 111615, 95312, 110804, 93729, 106645, 103758, 78570)
(66256, 95731, 111615, 95312, 110804, 93729, 106645, 103758, 78570, 76369)
(95731, 111615, 95312, 110804, 93729, 106645, 103758, 78570, 76369, 68856)
(111615, 95312, 110804, 93729, 106645, 103758, 78570, 76369, 68856, 52846)
(95312, 110804, 93729, 106645, 103758, 78570, 76369, 68856, 52846, 80188)
(110804, 93729, 106645, 103758, 78570, 76369, 68856, 52846, 80188, 76533)
(93729, 106645, 103758, 78570, 76369, 68856, 52846, 80188, 76533, 99897)
(106645, 103758, 78570, 76369, 68856, 52846, 80188, 76533, 99897, 75972)
(103758, 78570, 76369, 68856, 52846, 80188, 76533, 99897, 75972, 67077)
(78570, 76369, 68856, 52846, 80188, 76533, 99897, 75972, 67077, 97395)
(76369, 68856, 52846, 80188, 76533, 99897, 75972, 67077, 97395, 115052)
(68856, 52846, 80188, 76533, 99897, 75972, 67077, 97395, 115052, 102209)
(52846, 80188, 76533, 99897, 75972, 67077, 97395, 115052, 102209, 116479)
(80188, 76533, 99897, 75972, 67077, 97395, 115052, 102209, 116479, 104039)
(76533, 99897, 75972, 67077, 97395, 115052, 102209, 116479, 104039, 109908)
(99897, 75972, 67077, 97395, 115052, 102209, 116479, 104039, 109908, 91921)
(75972, 67077, 97395, 115052, 102209, 116479, 104039, 109908, 91921, 103071)
(67077, 97395, 115052, 102209, 116479, 104039, 109908, 91921, 103071, 122295)
(97395, 115052, 102209, 116479, 104039, 109908, 91921, 103071, 122295, 116715)
(115052, 102209, 116479, 104039, 109908, 91921, 103071, 122295, 116715, 126004)
(102209, 116479, 104039, 109908, 91921, 103071, 122295, 116715, 126004, 114917)
(116479, 104039, 109908, 91921, 103071, 122295, 116715, 126004, 114917, 122401)
(104039, 109908, 91921, 103071, 122295, 116715, 126004, 114917, 122401, 116928)
(109908, 91921, 103071, 122295, 116715, 126004, 114917, 122401, 116928, 126457)
(91921, 103071, 122295, 116715, 126004, 114917, 122401, 116928, 126457, 115823)
(103071, 122295, 116715, 126004, 114917, 122401, 116928, 126457, 115823, 124220)
(122295, 116715, 126004, 114917, 122401, 116928, 126457, 115823, 124220, 120565)
(116715, 126004, 114917, 122401, 116928, 126457, 115823, 124220, 120565, 117311)
(126004, 114917, 122401, 116928, 126457, 115823, 124220, 120565, 117311, 106747)
(114917, 122401, 116928, 126457, 115823, 124220, 120565, 117311, 106747, 117324)
(122401, 116928, 126457, 115823, 124220, 120565, 117311, 106747, 117324, 106774)
(116928, 126457, 115823, 124220, 120565, 117311, 106747, 117324, 106774, 124581)
(126457, 115823, 124220, 120565, 117311, 106747, 117324, 106774, 124581, 120263)
(115823, 124220, 120565, 117311, 106747, 117324, 106774, 124581, 120263, 116700)
(124220, 120565, 117311, 106747, 117324, 106774, 124581, 120263, 116700, 105525)
(120565, 117311, 106747, 117324, 106774, 124581, 120263, 116700, 105525, 114909)
(117311, 106747, 117324, 106774, 124581, 120263, 116700, 105525, 114909, 101943)
(106747, 117324, 106774, 124581, 120263, 116700, 105525, 114909, 101943, 116961)
(117324, 106774, 124581, 120263, 116700, 105525, 114909, 101943, 116961, 106047)
(106774, 124581, 120263, 116700, 105525, 114909, 101943, 116961, 106047, 124145)
(124581, 120263, 116700, 105525, 114909, 101943, 116961, 106047, 124145, 119391)
(120263, 116700, 105525, 114909, 101943, 116961, 106047, 124145, 119391, 114957)
(116700, 105525, 114909, 101943, 116961, 106047, 124145, 119391, 114957, 102035)
(105525, 114909, 101943, 116961, 106047, 124145, 119391, 114957, 102035, 124323)
(114909, 101943, 116961, 106047, 124145, 119391, 114957, 102035, 124323, 120724)
(101943, 116961, 106047, 124145, 119391, 114957, 102035, 124323, 120724, 123813)
(116961, 106047, 124145, 119391, 114957, 102035, 124323, 120724, 123813, 119705)
(106047, 124145, 119391, 114957, 102035, 124323, 120724, 123813, 119705, 121771)
(124145, 119391, 114957, 102035, 124323, 120724, 123813, 119705, 121771, 115594)
(119391, 114957, 102035, 124323, 120724, 123813, 119705, 121771, 115594, 113549)
(114957, 102035, 124323, 120724, 123813, 119705, 121771, 115594, 113549, 99181)
(102035, 124323, 120724, 123813, 119705, 121771, 115594, 113549, 99181, 117491)
(124323, 120724, 123813, 119705, 121771, 115594, 113549, 99181, 117491, 111160)
(120724, 123813, 119705, 121771, 115594, 113549, 99181, 117491, 111160, 94445)
(123813, 119705, 121771, 115594, 113549, 99181, 117491, 111160, 94445, 109112)
(119705, 121771, 115594, 113549, 99181, 117491, 111160, 94445, 109112, 90349)
(121771, 115594, 113549, 99181, 117491, 111160, 94445, 109112, 90349, 99887)
(115594, 113549, 99181, 117491, 111160, 94445, 109112, 90349, 99887, 75995)
(113549, 99181, 117491, 111160, 94445, 109112, 90349, 99887, 75995, 98828)
(99181, 117491, 111160, 94445, 109112, 90349, 99887, 75995, 98828, 73878)
(117491, 111160, 94445, 109112, 90349, 99887, 75995, 98828, 73878, 62885)
(111160, 94445, 109112, 90349, 99887, 75995, 98828, 73878, 62885, 100253)
(94445, 109112, 90349, 99887, 75995, 98828, 73878, 62885, 100253, 116663)
(109112, 90349, 99887, 75995, 98828, 73878, 62885, 100253, 116663, 105404)
(90349, 99887, 75995, 98828, 73878, 62885, 100253, 116663, 105404, 114677)
(99887, 75995, 98828, 73878, 62885, 100253, 116663, 105404, 114677, 101469)
(75995, 98828, 73878, 62885, 100253, 116663, 105404, 114677, 101469, 116023)
